,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month
6417,2012/3/4 15:00,spring,0,0,1,14.76,15.91,32,35.0008,82,252,334,2012/3/4,15,Sunday,March
6418,2012/3/4 16:00,spring,0,0,1,14.76,15.91,29,32.9975,68,231,299,2012/3/4,16,Sunday,March
6419,2012/3/4 17:00,spring,0,0,1,13.94,14.395,31,36.9974,49,214,263,2012/3/4,17,Sunday,March
6420,2012/3/4 18:00,spring,0,0,1,13.12,13.635,33,40.9973,20,164,184,2012/3/4,18,Sunday,March
6421,2012/3/4 19:00,spring,0,0,1,12.3,12.88,36,32.9975,12,120,132,2012/3/4,19,Sunday,March
6422,2012/3/4 20:00,spring,0,0,1,11.48,13.635,38,16.9979,8,80,88,2012/3/4,20,Sunday,March
6423,2012/3/4 21:00,spring,0,0,1,11.48,13.635,36,15.0013,9,70,79,2012/3/4,21,Sunday,March
6424,2012/3/4 22:00,spring,0,0,1,10.66,12.12,41,16.9979,9,53,62,2012/3/4,22,Sunday,March
6425,2012/3/4 23:00,spring,0,0,1,10.66,12.88,41,12.998,2,24,26,2012/3/4,23,Sunday,March
6426,2012/3/5 0:00,spring,0,1,1,9.84,11.365,44,12.998,2,15,17,2012/3/5,0,Monday,March
6427,2012/3/5 1:00,spring,0,1,1,9.84,12.12,48,8.9981,3,3,6,2012/3/5,1,Monday,March
6428,2012/3/5 2:00,spring,0,1,1,9.84,12.12,48,8.9981,1,3,4,2012/3/5,2,Monday,March
6429,2012/3/5 3:00,spring,0,1,1,9.02,11.365,51,11.0014,0,1,1,2012/3/5,3,Monday,March
6430,2012/3/5 4:00,spring,0,1,1,8.2,11.365,55,6.0032,0,1,1,2012/3/5,4,Monday,March
6431,2012/3/5 5:00,spring,0,1,1,8.2,11.365,55,6.0032,1,17,18,2012/3/5,5,Monday,March
6432,2012/3/5 6:00,spring,0,1,1,7.38,9.85,59,8.9981,2,89,91,2012/3/5,6,Monday,March
6433,2012/3/5 7:00,spring,0,1,1,7.38,9.85,59,8.9981,7,253,260,2012/3/5,7,Monday,March
6434,2012/3/5 8:00,spring,0,1,1,8.2,11.365,59,7.0015,13,415,428,2012/3/5,8,Monday,March
6435,2012/3/5 9:00,spring,0,1,2,9.02,12.88,60,6.0032,11,186,197,2012/3/5,9,Monday,March
6436,2012/3/5 10:00,spring,0,1,2,9.84,12.88,60,0,12,74,86,2012/3/5,10,Monday,March
6437,2012/3/5 11:00,spring,0,1,2,10.66,13.635,56,8.9981,17,86,103,2012/3/5,11,Monday,March
6438,2012/3/5 12:00,spring,0,1,2,10.66,15.15,52,0,15,122,137,2012/3/5,12,Monday,March
6439,2012/3/5 13:00,spring,0,1,2,10.66,12.88,55,19.9995,11,109,120,2012/3/5,13,Monday,March
6440,2012/3/5 14:00,spring,0,1,2,11.48,12.88,57,23.9994,13,115,128,2012/3/5,14,Monday,March
6441,2012/3/5 15:00,spring,0,1,2,12.3,14.395,53,12.998,20,110,130,2012/3/5,15,Monday,March
6442,2012/3/5 16:00,spring,0,1,1,12.3,13.635,45,19.9995,30,180,210,2012/3/5,16,Monday,March
6443,2012/3/5 17:00,spring,0,1,3,12.3,13.635,45,19.9995,11,376,387,2012/3/5,17,Monday,March
6444,2012/3/5 18:00,spring,0,1,3,11.48,11.365,55,43.9989,12,363,375,2012/3/5,18,Monday,March
6445,2012/3/5 19:00,spring,0,1,1,10.66,12.88,53,15.0013,6,220,226,2012/3/5,19,Monday,March
6446,2012/3/5 20:00,spring,0,1,1,10.66,11.365,37,31.0009,8,171,179,2012/3/5,20,Monday,March
6447,2012/3/5 21:00,spring,0,1,1,10.66,11.365,37,26.0027,4,116,120,2012/3/5,21,Monday,March
6448,2012/3/5 22:00,spring,0,1,1,9.84,10.605,35,22.0028,2,76,78,2012/3/5,22,Monday,March
6449,2012/3/5 23:00,spring,0,1,1,9.02,9.09,37,39.0007,2,29,31,2012/3/5,23,Monday,March
6450,2012/3/6 0:00,spring,0,1,1,9.02,10.605,37,19.9995,0,8,8,2012/3/6,0,Tuesday,March
6451,2012/3/6 1:00,spring,0,1,1,8.2,9.85,44,16.9979,0,6,6,2012/3/6,1,Tuesday,March
6452,2012/3/6 2:00,spring,0,1,1,8.2,9.85,44,15.0013,0,4,4,2012/3/6,2,Tuesday,March
6453,2012/3/6 3:00,spring,0,1,1,7.38,8.335,51,19.0012,0,1,1,2012/3/6,3,Tuesday,March
6454,2012/3/6 4:00,spring,0,1,1,7.38,8.335,51,19.9995,0,3,3,2012/3/6,4,Tuesday,March
6455,2012/3/6 5:00,spring,0,1,1,7.38,9.09,51,15.0013,0,25,25,2012/3/6,5,Tuesday,March
6456,2012/3/6 6:00,spring,0,1,1,7.38,10.605,51,7.0015,3,99,102,2012/3/6,6,Tuesday,March
6457,2012/3/6 7:00,spring,0,1,1,6.56,9.09,55,8.9981,5,270,275,2012/3/6,7,Tuesday,March
6458,2012/3/6 8:00,spring,0,1,1,6.56,9.09,59,7.0015,14,487,501,2012/3/6,8,Tuesday,March
6459,2012/3/6 9:00,spring,0,1,1,9.02,13.635,47,0,11,222,233,2012/3/6,9,Tuesday,March
6460,2012/3/6 10:00,spring,0,1,1,9.84,12.88,44,0,16,113,129,2012/3/6,10,Tuesday,March
6461,2012/3/6 11:00,spring,0,1,1,10.66,12.88,41,11.0014,20,110,130,2012/3/6,11,Tuesday,March
6462,2012/3/6 12:00,spring,0,1,1,10.66,13.635,41,7.0015,9,129,138,2012/3/6,12,Tuesday,March
6463,2012/3/6 13:00,spring,0,1,1,12.3,15.15,39,8.9981,16,148,164,2012/3/6,13,Tuesday,March
6464,2012/3/6 14:00,spring,0,1,1,13.12,15.15,36,15.0013,20,116,136,2012/3/6,14,Tuesday,March
6465,2012/3/6 15:00,spring,0,1,1,13.94,15.15,36,19.9995,24,142,166,2012/3/6,15,Tuesday,March
6466,2012/3/6 16:00,spring,0,1,1,14.76,16.665,32,19.0012,22,228,250,2012/3/6,16,Tuesday,March
6467,2012/3/6 17:00,spring,0,1,1,14.76,16.665,34,19.0012,21,425,446,2012/3/6,17,Tuesday,March
6468,2012/3/6 18:00,spring,0,1,1,13.94,15.15,42,22.0028,15,442,457,2012/3/6,18,Tuesday,March
6469,2012/3/6 19:00,spring,0,1,1,13.94,15.15,46,19.9995,9,278,287,2012/3/6,19,Tuesday,March
6470,2012/3/6 20:00,spring,0,1,1,13.12,15.91,49,12.998,3,184,187,2012/3/6,20,Tuesday,March
6471,2012/3/6 21:00,spring,0,1,1,13.12,15.91,49,12.998,5,143,148,2012/3/6,21,Tuesday,March
6472,2012/3/6 22:00,spring,0,1,1,11.48,13.635,56,11.0014,5,101,106,2012/3/6,22,Tuesday,March
6473,2012/3/6 23:00,spring,0,1,1,11.48,13.635,61,15.0013,3,51,54,2012/3/6,23,Tuesday,March
6474,2012/3/7 0:00,spring,0,1,1,11.48,12.88,65,19.0012,3,12,15,2012/3/7,0,Wednesday,March
6475,2012/3/7 1:00,spring,0,1,1,12.3,13.635,61,19.9995,1,4,5,2012/3/7,1,Wednesday,March
6476,2012/3/7 2:00,spring,0,1,1,12.3,14.395,56,19.0012,0,4,4,2012/3/7,2,Wednesday,March
6477,2012/3/7 3:00,spring,0,1,1,12.3,13.635,56,23.9994,1,2,3,2012/3/7,3,Wednesday,March
6478,2012/3/7 4:00,spring,0,1,1,11.48,12.88,61,22.0028,0,3,3,2012/3/7,4,Wednesday,March
6479,2012/3/7 5:00,spring,0,1,1,11.48,12.88,56,19.9995,0,18,18,2012/3/7,5,Wednesday,March
6480,2012/3/7 6:00,spring,0,1,1,11.48,12.88,61,26.0027,4,104,108,2012/3/7,6,Wednesday,March
6481,2012/3/7 7:00,spring,0,1,1,10.66,11.365,65,26.0027,12,332,344,2012/3/7,7,Wednesday,March
6482,2012/3/7 8:00,spring,0,1,1,11.48,12.88,61,19.9995,12,554,566,2012/3/7,8,Wednesday,March
6483,2012/3/7 9:00,spring,0,1,1,12.3,13.635,61,22.0028,12,252,264,2012/3/7,9,Wednesday,March
6484,2012/3/7 10:00,spring,0,1,1,14.76,16.665,50,19.9995,20,127,147,2012/3/7,10,Wednesday,March
6485,2012/3/7 11:00,spring,0,1,1,17.22,21.21,38,19.9995,33,128,161,2012/3/7,11,Wednesday,March
6486,2012/3/7 12:00,spring,0,1,1,18.04,21.97,38,26.0027,40,175,215,2012/3/7,12,Wednesday,March
6487,2012/3/7 13:00,spring,0,1,1,20.5,24.24,34,27.9993,26,179,205,2012/3/7,13,Wednesday,March
6488,2012/3/7 14:00,spring,0,1,1,21.32,25,36,22.0028,38,137,175,2012/3/7,14,Wednesday,March
6489,2012/3/7 15:00,spring,0,1,1,22.14,25.76,37,30.0026,44,165,209,2012/3/7,15,Wednesday,March
6490,2012/3/7 16:00,spring,0,1,1,22.96,26.515,37,27.9993,34,254,288,2012/3/7,16,Wednesday,March
6491,2012/3/7 17:00,spring,0,1,1,22.96,26.515,43,32.9975,58,554,612,2012/3/7,17,Wednesday,March
6492,2012/3/7 18:00,spring,0,1,1,22.96,26.515,40,31.0009,35,509,544,2012/3/7,18,Wednesday,March
6493,2012/3/7 19:00,spring,0,1,1,22.14,25.76,42,23.9994,16,345,361,2012/3/7,19,Wednesday,March
6494,2012/3/7 20:00,spring,0,1,1,20.5,24.24,51,16.9979,18,242,260,2012/3/7,20,Wednesday,March
6495,2012/3/7 21:00,spring,0,1,1,18.04,21.97,62,16.9979,11,177,188,2012/3/7,21,Wednesday,March
6496,2012/3/7 22:00,spring,0,1,1,18.86,22.725,59,19.9995,10,149,159,2012/3/7,22,Wednesday,March
6497,2012/3/7 23:00,spring,0,1,1,18.04,21.97,62,22.0028,4,58,62,2012/3/7,23,Wednesday,March
6498,2012/3/8 0:00,spring,0,1,1,18.04,21.97,62,22.0028,11,35,46,2012/3/8,0,Thursday,March
6499,2012/3/8 1:00,spring,0,1,1,18.86,22.725,63,22.0028,4,17,21,2012/3/8,1,Thursday,March
6500,2012/3/8 2:00,spring,0,1,1,18.86,22.725,63,26.0027,6,5,11,2012/3/8,2,Thursday,March
6501,2012/3/8 3:00,spring,0,1,1,18.86,22.725,63,26.0027,0,3,3,2012/3/8,3,Thursday,March
6502,2012/3/8 4:00,spring,0,1,1,18.04,21.97,72,19.0012,0,2,2,2012/3/8,4,Thursday,March
6503,2012/3/8 5:00,spring,0,1,1,17.22,21.21,77,15.0013,1,28,29,2012/3/8,5,Thursday,March
6504,2012/3/8 6:00,spring,0,1,1,17.22,21.21,77,16.9979,4,105,109,2012/3/8,6,Thursday,March
6505,2012/3/8 7:00,spring,0,1,1,17.22,21.21,77,23.9994,8,326,334,2012/3/8,7,Thursday,March
6506,2012/3/8 8:00,spring,0,1,1,18.04,21.97,77,26.0027,12,573,585,2012/3/8,8,Thursday,March
6507,2012/3/8 9:00,spring,0,1,1,18.86,22.725,72,31.0009,19,282,301,2012/3/8,9,Thursday,March
6508,2012/3/8 10:00,spring,0,1,1,20.5,24.24,68,31.0009,19,119,138,2012/3/8,10,Thursday,March
6509,2012/3/8 11:00,spring,0,1,2,22.14,25.76,60,31.0009,48,156,204,2012/3/8,11,Thursday,March
6510,2012/3/8 12:00,spring,0,1,2,22.96,26.515,60,30.0026,27,224,251,2012/3/8,12,Thursday,March
6511,2012/3/8 13:00,spring,0,1,2,24.6,31.06,49,43.0006,35,198,233,2012/3/8,13,Thursday,March
6512,2012/3/8 14:00,spring,0,1,2,25.42,31.06,43,43.0006,48,155,203,2012/3/8,14,Thursday,March
6513,2012/3/8 15:00,spring,0,1,1,26.24,31.06,38,46.0022,24,161,185,2012/3/8,15,Thursday,March
6514,2012/3/8 16:00,spring,0,1,2,25.42,31.06,41,43.0006,37,305,342,2012/3/8,16,Thursday,March
6515,2012/3/8 17:00,spring,0,1,1,25.42,31.06,38,43.9989,52,545,597,2012/3/8,17,Thursday,March
6516,2012/3/8 18:00,spring,0,1,2,25.42,31.06,38,36.9974,45,545,590,2012/3/8,18,Thursday,March
6517,2012/3/8 19:00,spring,0,1,2,24.6,31.06,40,30.0026,21,395,416,2012/3/8,19,Thursday,March
6518,2012/3/8 20:00,spring,0,1,2,24.6,31.06,43,26.0027,20,282,302,2012/3/8,20,Thursday,March
6519,2012/3/8 21:00,spring,0,1,1,24.6,31.06,43,26.0027,27,206,233,2012/3/8,21,Thursday,March
6520,2012/3/8 22:00,spring,0,1,1,22.96,26.515,49,22.0028,12,141,153,2012/3/8,22,Thursday,March
6521,2012/3/8 23:00,spring,0,1,2,22.96,26.515,49,30.0026,6,88,94,2012/3/8,23,Thursday,March
6522,2012/3/9 0:00,spring,0,1,2,23.78,27.275,49,31.0009,3,51,54,2012/3/9,0,Friday,March
6523,2012/3/9 1:00,spring,0,1,3,22.96,26.515,52,32.9975,4,22,26,2012/3/9,1,Friday,March
6524,2012/3/9 2:00,spring,0,1,3,19.68,23.485,77,27.9993,2,9,11,2012/3/9,2,Friday,March
6525,2012/3/9 3:00,spring,0,1,1,18.86,22.725,77,35.0008,0,7,7,2012/3/9,3,Friday,March
6526,2012/3/9 4:00,spring,0,1,3,16.4,20.455,66,19.0012,0,1,1,2012/3/9,4,Friday,March
6527,2012/3/9 5:00,spring,0,1,3,16.4,20.455,66,19.0012,2,27,29,2012/3/9,5,Friday,March
6528,2012/3/9 6:00,spring,0,1,2,16.4,20.455,50,23.9994,2,83,85,2012/3/9,6,Friday,March
6529,2012/3/9 7:00,spring,0,1,2,15.58,19.695,40,19.9995,6,262,268,2012/3/9,7,Friday,March
6530,2012/3/9 8:00,spring,0,1,2,13.94,14.395,42,35.0008,17,484,501,2012/3/9,8,Friday,March
6531,2012/3/9 9:00,spring,0,1,2,13.94,14.395,42,35.0008,17,267,284,2012/3/9,9,Friday,March
6532,2012/3/9 10:00,spring,0,1,2,13.94,14.395,36,32.9975,14,145,159,2012/3/9,10,Friday,March
6533,2012/3/9 11:00,spring,0,1,2,14.76,16.665,34,23.9994,17,170,187,2012/3/9,11,Friday,March
6534,2012/3/9 12:00,spring,0,1,1,14.76,16.665,34,27.9993,27,174,201,2012/3/9,12,Friday,March
6535,2012/3/9 13:00,spring,0,1,2,15.58,19.695,29,26.0027,49,175,224,2012/3/9,13,Friday,March
6536,2012/3/9 14:00,spring,0,1,1,17.22,21.21,28,31.0009,49,129,178,2012/3/9,14,Friday,March
6537,2012/3/9 15:00,spring,0,1,1,18.86,22.725,24,16.9979,50,188,238,2012/3/9,15,Friday,March
6538,2012/3/9 16:00,spring,0,1,1,19.68,23.485,23,27.9993,51,292,343,2012/3/9,16,Friday,March
6539,2012/3/9 17:00,spring,0,1,1,18.86,22.725,24,26.0027,68,498,566,2012/3/9,17,Friday,March
6540,2012/3/9 18:00,spring,0,1,1,18.04,21.97,26,35.0008,30,440,470,2012/3/9,18,Friday,March
6541,2012/3/9 19:00,spring,0,1,1,17.22,21.21,28,40.9973,12,232,244,2012/3/9,19,Friday,March
6542,2012/3/9 20:00,spring,0,1,1,15.58,19.695,32,23.9994,3,156,159,2012/3/9,20,Friday,March
6543,2012/3/9 21:00,spring,0,1,1,14.76,16.665,34,22.0028,8,133,141,2012/3/9,21,Friday,March
6544,2012/3/9 22:00,spring,0,1,1,13.94,14.395,31,32.9975,7,100,107,2012/3/9,22,Friday,March
6545,2012/3/9 23:00,spring,0,1,1,13.12,15.15,33,19.9995,9,77,86,2012/3/9,23,Friday,March
6546,2012/3/10 0:00,spring,0,0,1,12.3,13.635,36,23.9994,9,68,77,2012/3/10,0,Saturday,March
6547,2012/3/10 1:00,spring,0,0,1,12.3,14.395,36,16.9979,1,50,51,2012/3/10,1,Saturday,March
6548,2012/3/10 2:00,spring,0,0,1,10.66,12.12,41,16.9979,12,30,42,2012/3/10,2,Saturday,March
6549,2012/3/10 3:00,spring,0,0,1,10.66,11.365,41,19.9995,0,16,16,2012/3/10,3,Saturday,March
6550,2012/3/10 4:00,spring,0,0,1,9.84,10.605,41,23.9994,1,3,4,2012/3/10,4,Saturday,March
6551,2012/3/10 5:00,spring,0,0,1,9.02,10.605,42,19.0012,3,7,10,2012/3/10,5,Saturday,March
6552,2012/3/10 6:00,spring,0,0,1,9.02,10.605,44,19.0012,1,11,12,2012/3/10,6,Saturday,March
6553,2012/3/10 7:00,spring,0,0,1,9.02,10.605,44,16.9979,4,36,40,2012/3/10,7,Saturday,March
6554,2012/3/10 8:00,spring,0,0,1,9.02,10.605,44,19.9995,15,96,111,2012/3/10,8,Saturday,March
6555,2012/3/10 9:00,spring,0,0,1,9.84,10.605,41,22.0028,21,127,148,2012/3/10,9,Saturday,March
6556,2012/3/10 10:00,spring,0,0,1,10.66,11.365,35,27.9993,47,176,223,2012/3/10,10,Saturday,March
6557,2012/3/10 11:00,spring,0,0,1,12.3,13.635,33,22.0028,56,218,274,2012/3/10,11,Saturday,March
6558,2012/3/10 12:00,spring,0,0,1,12.3,13.635,33,22.0028,88,241,329,2012/3/10,12,Saturday,March
6559,2012/3/10 13:00,spring,0,0,1,13.12,15.15,29,19.0012,89,268,357,2012/3/10,13,Saturday,March
6560,2012/3/10 14:00,spring,0,0,1,13.94,15.91,27,19.0012,117,262,379,2012/3/10,14,Saturday,March
6561,2012/3/10 15:00,spring,0,0,1,13.94,18.18,25,0,132,274,406,2012/3/10,15,Saturday,March
6562,2012/3/10 16:00,spring,0,0,1,14.76,18.18,23,0,115,275,390,2012/3/10,16,Saturday,March
6563,2012/3/10 17:00,spring,0,0,1,14.76,18.94,23,0,104,250,354,2012/3/10,17,Saturday,March
6564,2012/3/10 18:00,spring,0,0,1,14.76,18.18,21,6.0032,67,230,297,2012/3/10,18,Saturday,March
6565,2012/3/10 19:00,spring,0,0,1,13.94,18.18,25,0,25,159,184,2012/3/10,19,Saturday,March
6566,2012/3/10 20:00,spring,0,0,1,13.12,16.665,33,8.9981,20,101,121,2012/3/10,20,Saturday,March
6567,2012/3/10 21:00,spring,0,0,1,12.3,14.395,39,15.0013,16,94,110,2012/3/10,21,Saturday,March
6568,2012/3/10 22:00,spring,0,0,1,10.66,12.88,44,11.0014,19,81,100,2012/3/10,22,Saturday,March
6569,2012/3/10 23:00,spring,0,0,1,10.66,12.88,41,12.998,6,77,83,2012/3/10,23,Saturday,March
6570,2012/3/11 0:00,spring,0,0,1,10.66,14.395,44,6.0032,7,62,69,2012/3/11,0,Sunday,March
6571,2012/3/11 1:00,spring,0,0,1,9.84,12.12,52,11.0014,4,57,61,2012/3/11,1,Sunday,March
6572,2012/3/11 3:00,spring,0,0,1,9.84,12.12,60,8.9981,15,51,66,2012/3/11,3,Sunday,March
6573,2012/3/11 4:00,spring,0,0,1,9.84,12.12,60,8.9981,7,15,22,2012/3/11,4,Sunday,March
6574,2012/3/11 5:00,spring,0,0,1,9.84,12.12,60,11.0014,2,5,7,2012/3/11,5,Sunday,March
6575,2012/3/11 6:00,spring,0,0,1,9.84,12.12,70,11.0014,2,8,10,2012/3/11,6,Sunday,March
6576,2012/3/11 7:00,spring,0,0,1,9.02,11.365,69,8.9981,2,15,17,2012/3/11,7,Sunday,March
6577,2012/3/11 8:00,spring,0,0,1,9.02,11.365,69,8.9981,4,68,72,2012/3/11,8,Sunday,March
6578,2012/3/11 9:00,spring,0,0,1,10.66,12.88,60,15.0013,20,70,90,2012/3/11,9,Sunday,March
6579,2012/3/11 10:00,spring,0,0,1,13.12,15.15,49,19.0012,71,147,218,2012/3/11,10,Sunday,March
6580,2012/3/11 11:00,spring,0,0,1,14.76,16.665,43,19.0012,90,209,299,2012/3/11,11,Sunday,March
6581,2012/3/11 12:00,spring,0,0,1,16.4,20.455,37,19.9995,146,264,410,2012/3/11,12,Sunday,March
6582,2012/3/11 13:00,spring,0,0,1,17.22,21.21,41,19.9995,176,288,464,2012/3/11,13,Sunday,March
6583,2012/3/11 14:00,spring,0,0,1,18.86,22.725,31,19.0012,212,289,501,2012/3/11,14,Sunday,March
6584,2012/3/11 15:00,spring,0,0,1,20.5,24.24,29,19.9995,201,286,487,2012/3/11,15,Sunday,March
6585,2012/3/11 16:00,spring,0,0,1,20.5,24.24,31,23.9994,208,301,509,2012/3/11,16,Sunday,March
6586,2012/3/11 17:00,spring,0,0,1,21.32,25,27,19.9995,199,299,498,2012/3/11,17,Sunday,March
6587,2012/3/11 18:00,spring,0,0,1,21.32,25,29,19.0012,133,256,389,2012/3/11,18,Sunday,March
6588,2012/3/11 19:00,spring,0,0,1,20.5,24.24,31,19.0012,55,203,258,2012/3/11,19,Sunday,March
6589,2012/3/11 20:00,spring,0,0,1,18.04,21.97,47,15.0013,42,129,171,2012/3/11,20,Sunday,March
6590,2012/3/11 21:00,spring,0,0,1,17.22,21.21,54,15.0013,37,110,147,2012/3/11,21,Sunday,March
6591,2012/3/11 22:00,spring,0,0,1,16.4,20.455,54,12.998,13,81,94,2012/3/11,22,Sunday,March
6592,2012/3/11 23:00,spring,0,0,1,16.4,20.455,50,11.0014,12,40,52,2012/3/11,23,Sunday,March
6593,2012/3/12 0:00,spring,0,1,1,15.58,19.695,54,12.998,4,20,24,2012/3/12,0,Monday,March
6594,2012/3/12 1:00,spring,0,1,1,15.58,19.695,50,8.9981,1,9,10,2012/3/12,1,Monday,March
6595,2012/3/12 2:00,spring,0,1,1,15.58,19.695,54,7.0015,4,5,9,2012/3/12,2,Monday,March
6596,2012/3/12 3:00,spring,0,1,1,14.76,17.425,50,8.9981,0,2,2,2012/3/12,3,Monday,March
6597,2012/3/12 4:00,spring,0,1,1,13.94,16.665,61,12.998,0,3,3,2012/3/12,4,Monday,March
6598,2012/3/12 5:00,spring,0,1,1,13.94,16.665,61,12.998,1,15,16,2012/3/12,5,Monday,March
6599,2012/3/12 6:00,spring,0,1,1,13.94,17.425,57,7.0015,2,86,88,2012/3/12,6,Monday,March
6600,2012/3/12 7:00,spring,0,1,1,13.94,17.425,53,7.0015,9,259,268,2012/3/12,7,Monday,March
6601,2012/3/12 8:00,spring,0,1,1,13.94,16.665,61,8.9981,17,547,564,2012/3/12,8,Monday,March
6602,2012/3/12 9:00,spring,0,1,1,15.58,19.695,54,11.0014,21,260,281,2012/3/12,9,Monday,March
6603,2012/3/12 10:00,spring,0,1,1,16.4,20.455,50,15.0013,39,98,137,2012/3/12,10,Monday,March
6604,2012/3/12 11:00,spring,0,1,1,18.04,21.97,44,15.0013,39,111,150,2012/3/12,11,Monday,March
6605,2012/3/12 12:00,spring,0,1,1,19.68,23.485,39,15.0013,59,162,221,2012/3/12,12,Monday,March
6606,2012/3/12 13:00,spring,0,1,2,22.14,25.76,32,16.9979,74,176,250,2012/3/12,13,Monday,March
6607,2012/3/12 14:00,spring,0,1,2,23.78,27.275,32,19.0012,76,145,221,2012/3/12,14,Monday,March
6608,2012/3/12 15:00,spring,0,1,1,22.96,26.515,40,8.9981,74,159,233,2012/3/12,15,Monday,March
6609,2012/3/12 16:00,spring,0,1,1,25.42,31.06,35,30.0026,77,255,332,2012/3/12,16,Monday,March
6610,2012/3/12 17:00,spring,0,1,2,25.42,31.06,38,27.9993,87,557,644,2012/3/12,17,Monday,March
6611,2012/3/12 18:00,spring,0,1,2,24.6,31.06,43,12.998,89,623,712,2012/3/12,18,Monday,March
6612,2012/3/12 19:00,spring,0,1,2,22.96,26.515,49,15.0013,67,379,446,2012/3/12,19,Monday,March
6613,2012/3/12 20:00,spring,0,1,2,22.96,26.515,49,15.0013,49,237,286,2012/3/12,20,Monday,March
6614,2012/3/12 21:00,spring,0,1,2,22.14,25.76,56,15.0013,22,183,205,2012/3/12,21,Monday,March
6615,2012/3/12 22:00,spring,0,1,2,22.96,26.515,56,15.0013,17,116,133,2012/3/12,22,Monday,March
6616,2012/3/12 23:00,spring,0,1,1,22.96,26.515,56,15.0013,10,53,63,2012/3/12,23,Monday,March
6617,2012/3/13 0:00,spring,0,1,2,22.96,26.515,52,12.998,5,21,26,2012/3/13,0,Tuesday,March
6618,2012/3/13 1:00,spring,0,1,2,21.32,25,59,15.0013,2,14,16,2012/3/13,1,Tuesday,March
6619,2012/3/13 2:00,spring,0,1,3,21.32,25,72,19.9995,0,1,1,2012/3/13,2,Tuesday,March
6620,2012/3/13 3:00,spring,0,1,3,21.32,25,72,19.9995,0,2,2,2012/3/13,3,Tuesday,March
6621,2012/3/13 4:00,spring,0,1,2,18.86,22.725,82,12.998,0,1,1,2012/3/13,4,Tuesday,March
6622,2012/3/13 5:00,spring,0,1,2,18.86,22.725,82,12.998,0,24,24,2012/3/13,5,Tuesday,March
6623,2012/3/13 6:00,spring,0,1,3,18.86,22.725,82,12.998,5,108,113,2012/3/13,6,Tuesday,March
6624,2012/3/13 7:00,spring,0,1,2,18.86,22.725,82,19.0012,16,292,308,2012/3/13,7,Tuesday,March
6625,2012/3/13 8:00,spring,0,1,1,18.86,22.725,82,19.0012,22,571,593,2012/3/13,8,Tuesday,March
6626,2012/3/13 9:00,spring,0,1,1,19.68,23.485,82,19.0012,18,324,342,2012/3/13,9,Tuesday,March
6627,2012/3/13 10:00,spring,0,1,1,21.32,25,77,15.0013,28,115,143,2012/3/13,10,Tuesday,March
6628,2012/3/13 11:00,spring,0,1,1,22.14,25.76,73,19.0012,64,155,219,2012/3/13,11,Tuesday,March
6629,2012/3/13 12:00,spring,0,1,1,24.6,30.305,60,19.0012,47,197,244,2012/3/13,12,Tuesday,March
6630,2012/3/13 13:00,spring,0,1,1,24.6,30.305,60,26.0027,53,180,233,2012/3/13,13,Tuesday,March
6631,2012/3/13 14:00,spring,0,1,1,26.24,31.06,53,22.0028,52,160,212,2012/3/13,14,Tuesday,March
6632,2012/3/13 15:00,spring,0,1,1,28.7,31.82,39,15.0013,68,196,264,2012/3/13,15,Tuesday,March
6633,2012/3/13 16:00,spring,0,1,1,29.52,32.575,34,26.0027,53,312,365,2012/3/13,16,Tuesday,March
6634,2012/3/13 17:00,spring,0,1,1,28.7,31.82,37,7.0015,62,614,676,2012/3/13,17,Tuesday,March
6635,2012/3/13 18:00,spring,0,1,1,28.7,31.82,34,19.9995,96,638,734,2012/3/13,18,Tuesday,March
6636,2012/3/13 19:00,spring,0,1,1,26.24,31.06,47,15.0013,50,429,479,2012/3/13,19,Tuesday,March
6637,2012/3/13 20:00,spring,0,1,1,24.6,31.06,49,11.0014,45,306,351,2012/3/13,20,Tuesday,March
6638,2012/3/13 21:00,spring,0,1,1,23.78,27.275,56,7.0015,44,200,244,2012/3/13,21,Tuesday,March
6639,2012/3/13 22:00,spring,0,1,1,22.96,26.515,60,6.0032,24,146,170,2012/3/13,22,Tuesday,March
6640,2012/3/13 23:00,spring,0,1,1,22.96,26.515,56,8.9981,8,79,87,2012/3/13,23,Tuesday,March
6641,2012/3/14 0:00,spring,0,1,1,22.14,25.76,60,7.0015,5,34,39,2012/3/14,0,Wednesday,March
6642,2012/3/14 1:00,spring,0,1,1,21.32,25,63,6.0032,2,25,27,2012/3/14,1,Wednesday,March
6643,2012/3/14 2:00,spring,0,1,1,20.5,24.24,68,12.998,0,2,2,2012/3/14,2,Wednesday,March
6644,2012/3/14 3:00,spring,0,1,1,19.68,23.485,72,12.998,1,3,4,2012/3/14,3,Wednesday,March
6645,2012/3/14 4:00,spring,0,1,1,19.68,23.485,67,6.0032,1,4,5,2012/3/14,4,Wednesday,March
6646,2012/3/14 5:00,spring,0,1,1,18.04,21.97,82,8.9981,2,25,27,2012/3/14,5,Wednesday,March
6647,2012/3/14 6:00,spring,0,1,1,18.04,21.97,82,6.0032,1,120,121,2012/3/14,6,Wednesday,March
6648,2012/3/14 7:00,spring,0,1,1,18.04,21.97,82,7.0015,20,348,368,2012/3/14,7,Wednesday,March
6649,2012/3/14 8:00,spring,0,1,1,18.04,21.97,82,0,34,628,662,2012/3/14,8,Wednesday,March
